2024-05-05 14:40:17,684 - root - INFO - Starting the process...
2024-05-05 14:40:17,768 - root - INFO - Training and hyperparameter tuning starts.
2024-05-05 14:40:17,768 - optuna.storages._in_memory - INFO - A new study created in memory with name: no-name-f08fd999-7db3-4f65-b66d-6374919f7f16
2024-05-05 14:40:21,381 - root - INFO - New best model saved with score: 0.0003814624797087163
2024-05-05 14:40:21,381 - optuna.study.study - INFO - Trial 0 finished with value: 0.0003814624797087163 and parameters: {'batch_size': 64, 'num_layers': 4, 'hidden_dim': 128, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.002265370746003531, 'tw': 30}. Best is trial 0 with value: 0.0003814624797087163.
2024-05-05 14:43:36,368 - optuna.study.study - INFO - Trial 403 finished with value: 0.0003822650178335607 and parameters: {'batch_size': 32, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.00039088143935177115, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:36,729 - optuna.study.study - INFO - Trial 404 finished with value: 0.00032657000701874495 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 64, 'lr': 0.0005458015161429208, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:37,372 - optuna.study.study - INFO - Trial 405 finished with value: 0.0002246873191324994 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0009510251992558472, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:38,007 - optuna.study.study - INFO - Trial 406 finished with value: 0.00026631701621226966 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0009593660224676416, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:38,376 - optuna.study.study - INFO - Trial 407 finished with value: 0.00032315938733518124 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0010285828391710654, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:38,707 - optuna.study.study - INFO - Trial 408 finished with value: 0.0002502357237972319 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0009163043814906903, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:39,540 - optuna.study.study - INFO - Trial 409 finished with value: 0.00042421993566676974 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0008164376046988232, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:40,375 - optuna.study.study - INFO - Trial 410 finished with value: 0.00040215981425717473 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0010600821163925169, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:40,694 - optuna.study.study - INFO - Trial 411 finished with value: 0.003287834580987692 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0007844248118087866, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:41,537 - optuna.study.study - INFO - Trial 412 finished with value: 0.0008267803932540119 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0009352454256252187, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:41,866 - optuna.study.study - INFO - Trial 413 finished with value: 0.0007192419725470245 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0006383125802227076, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:42,367 - optuna.study.study - INFO - Trial 414 finished with value: 0.00017533727805130184 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.000741943108524461, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:42,855 - optuna.study.study - INFO - Trial 415 finished with value: 0.00026106095174327493 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0008400452855292134, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:43,355 - optuna.study.study - INFO - Trial 416 finished with value: 0.00032739684684202075 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 256, 'lr': 0.0007493818958526797, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:43,860 - optuna.study.study - INFO - Trial 417 finished with value: 0.0003261937526986003 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0006978149363244318, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:44,357 - optuna.study.study - INFO - Trial 418 finished with value: 0.0003573104622773826 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.005382013310278945, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:44,848 - optuna.study.study - INFO - Trial 419 finished with value: 0.0002533078659325838 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0008694187306246523, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:45,352 - optuna.study.study - INFO - Trial 420 finished with value: 0.0003739070089068264 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0010195006287956356, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:45,835 - optuna.study.study - INFO - Trial 421 finished with value: 0.0003290673776064068 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0007534891759685985, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:46,333 - optuna.study.study - INFO - Trial 422 finished with value: 0.0004672546056099236 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0010877667342371437, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:46,968 - optuna.study.study - INFO - Trial 423 finished with value: 0.0003484521294012666 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 64, 'lr': 0.0009350643526903339, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:47,312 - optuna.study.study - INFO - Trial 424 finished with value: 0.0004719827848020941 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0007026397627405885, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:47,805 - optuna.study.study - INFO - Trial 425 finished with value: 0.000439630908658728 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.006806699895517541, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:48,200 - optuna.study.study - INFO - Trial 426 finished with value: 0.0003700513916555792 and parameters: {'batch_size': 64, 'num_layers': 4, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.000755031350734462, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:48,853 - optuna.study.study - INFO - Trial 427 finished with value: 0.00035661557922139764 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 64, 'lr': 0.002216695506439044, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:49,346 - optuna.study.study - INFO - Trial 428 finished with value: 0.0003788581525441259 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0008167692501712684, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:49,682 - optuna.study.study - INFO - Trial 429 finished with value: 0.00031838432187214494 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.001162675161085556, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:50,327 - optuna.study.study - INFO - Trial 430 finished with value: 0.0002938874822575599 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006630004737291599, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:50,636 - optuna.study.study - INFO - Trial 431 finished with value: 0.00028637712239287794 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 32, 'lr': 0.0005735810303134495, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:51,498 - optuna.study.study - INFO - Trial 432 finished with value: 0.0003212675510440022 and parameters: {'batch_size': 32, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0008587720093310183, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:51,830 - optuna.study.study - INFO - Trial 433 finished with value: 0.00040635521872900426 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006364215435192899, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:52,438 - optuna.study.study - INFO - Trial 434 finished with value: 0.00033976841950789094 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0016615771288569915, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:52,780 - optuna.study.study - INFO - Trial 435 finished with value: 0.0004336453857831657 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0005191895031587622, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:53,802 - optuna.study.study - INFO - Trial 436 finished with value: 0.0003168805851601064 and parameters: {'batch_size': 64, 'num_layers': 4, 'hidden_dim': 256, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 64, 'lr': 0.0007058902762367372, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:54,410 - optuna.study.study - INFO - Trial 437 finished with value: 0.0003650676226243377 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 256, 'lr': 0.0007702154593012189, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:54,745 - optuna.study.study - INFO - Trial 438 finished with value: 0.003569290041923523 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.00010069680815501448, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:55,486 - optuna.study.study - INFO - Trial 439 finished with value: 0.0002501030685380101 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0009794432609904378, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:55,809 - optuna.study.study - INFO - Trial 440 finished with value: 0.0003661715891212225 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 64, 'lr': 0.0005940535667023523, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:56,539 - optuna.study.study - INFO - Trial 441 finished with value: 0.00031701612169854343 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0013192969694501944, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:57,046 - optuna.study.study - INFO - Trial 442 finished with value: 0.0003083038318436593 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006743474780721939, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:57,404 - optuna.study.study - INFO - Trial 443 finished with value: 0.00032896100310608745 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.00203492721990858, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:57,982 - optuna.study.study - INFO - Trial 444 finished with value: 0.0003057083231396973 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 64, 'lr': 0.0005439712166475739, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:58,330 - optuna.study.study - INFO - Trial 445 finished with value: 0.0002462926204316318 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.001125109378956675, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:58,974 - optuna.study.study - INFO - Trial 446 finished with value: 0.00036858374369330704 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.001493727200950405, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:59,328 - optuna.study.study - INFO - Trial 447 finished with value: 0.0002721464552450925 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0008681621075719802, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:43:59,954 - optuna.study.study - INFO - Trial 448 finished with value: 0.0003636242472566664 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 64, 'lr': 0.0017893593433316328, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:00,291 - optuna.study.study - INFO - Trial 449 finished with value: 0.00028444151394069195 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0006088286459462073, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:01,058 - optuna.study.study - INFO - Trial 450 finished with value: 0.0003715506463777274 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.00048181864624862657, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:01,648 - optuna.study.study - INFO - Trial 451 finished with value: 0.0015187092358246446 and parameters: {'batch_size': 32, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.00012565432737157543, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:01,993 - optuna.study.study - INFO - Trial 452 finished with value: 0.00035946114803664386 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0007810178014345828, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:02,610 - optuna.study.study - INFO - Trial 453 finished with value: 0.0003357919049449265 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 64, 'lr': 0.0009370644127370939, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:02,956 - optuna.study.study - INFO - Trial 454 finished with value: 0.0004754553665407002 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006917570716084633, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:03,603 - optuna.study.study - INFO - Trial 455 finished with value: 0.0007197583327069879 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.0005875438831325962, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:03,931 - optuna.study.study - INFO - Trial 456 finished with value: 0.00036403618287295103 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0010313919568827796, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:04,769 - optuna.study.study - INFO - Trial 457 finished with value: 0.0002662206825334579 and parameters: {'batch_size': 128, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006403140101454926, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:05,092 - optuna.study.study - INFO - Trial 458 finished with value: 0.0003225792315788567 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 32, 'lr': 0.0007422158924676782, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:05,715 - optuna.study.study - INFO - Trial 459 finished with value: 0.000388647778891027 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0008274827442272061, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:06,057 - optuna.study.study - INFO - Trial 460 finished with value: 0.0003226701228413731 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 256, 'lr': 0.0005380457462706478, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:06,720 - optuna.study.study - INFO - Trial 461 finished with value: 0.0003274069749750197 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 128, 'lr': 0.0012952214598234068, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:07,041 - optuna.study.study - INFO - Trial 462 finished with value: 0.0003290780878160149 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006623438885053135, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:07,889 - optuna.study.study - INFO - Trial 463 finished with value: 0.0003626194957178086 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 32, 'lr': 0.0012087077021498457, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:08,261 - optuna.study.study - INFO - Trial 464 finished with value: 0.0003132183337584138 and parameters: {'batch_size': 16, 'num_layers': 4, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0009188745769514688, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:08,753 - optuna.study.study - INFO - Trial 465 finished with value: 0.000434014480561018 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.001420134848048197, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:09,119 - optuna.study.study - INFO - Trial 466 finished with value: 0.0003352430067025125 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0005764721736411896, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:09,452 - optuna.study.study - INFO - Trial 467 finished with value: 0.00039423833368346095 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 64, 'lr': 0.0007419788020950679, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:10,195 - optuna.study.study - INFO - Trial 468 finished with value: 0.0003697922802530229 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 256, 'meta_hidden_dim2': 32, 'lr': 0.0004974034243643398, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:10,539 - optuna.study.study - INFO - Trial 469 finished with value: 0.004629391245543957 and parameters: {'batch_size': 128, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.00015290130094662403, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:11,157 - optuna.study.study - INFO - Trial 470 finished with value: 0.0003934928681701422 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0006195411938861068, 'tw': 20}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:11,488 - optuna.study.study - INFO - Trial 471 finished with value: 0.00021022609143983573 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0016357850463089073, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:11,809 - optuna.study.study - INFO - Trial 472 finished with value: 0.00024169331300072372 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0018757723217800095, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:12,124 - optuna.study.study - INFO - Trial 473 finished with value: 0.00036129640648141503 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0017220546790175663, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:12,464 - optuna.study.study - INFO - Trial 474 finished with value: 0.0003696937928907573 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 128, 'lr': 0.0015236717851651242, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:12,791 - optuna.study.study - INFO - Trial 475 finished with value: 0.0002834616752807051 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0016107580392745427, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:13,118 - optuna.study.study - INFO - Trial 476 finished with value: 0.00031405029585585 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0016802281221005204, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:13,442 - optuna.study.study - INFO - Trial 477 finished with value: 0.0002626007772050798 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0014007078918720033, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:13,786 - optuna.study.study - INFO - Trial 478 finished with value: 0.0003802694263868034 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0019613346449173044, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:14,104 - optuna.study.study - INFO - Trial 479 finished with value: 0.005230195354670286 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.00020524447796137929, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:14,453 - optuna.study.study - INFO - Trial 480 finished with value: 0.00037041123141534626 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0015613772410146322, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:14,793 - optuna.study.study - INFO - Trial 481 finished with value: 0.00046017541899345815 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0011564088941829313, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:15,156 - optuna.study.study - INFO - Trial 482 finished with value: 0.00032626415486447513 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.0013935219391264548, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:15,498 - optuna.study.study - INFO - Trial 483 finished with value: 0.00030000245897099376 and parameters: {'batch_size': 16, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0010410943840146222, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
